time_period,term,tfidf
2020-4-Q1,trump,0.08230672202248943
2020-4-Q1,supported,0.07743650854405144
2020-4-Q1,case,0.07446798659177614
2020-4-Q1,home,0.0705486188764195
2020-4-Q1,texas,0.06823306276673381
2020-4-Q1,2020,0.06140342754058735
2020-4-Q1,masks,0.06059388026757305
2020-4-Q1,new,0.06009697163546847
2020-4-Q2,coronavirus,0.6379024293678063
2020-4-Q2,pandemic,0.21697012628996762
2020-4-Q2,virus,0.1681899085239947
2020-4-Q2,trump,0.12842433476205253
2020-4-Q2,new,0.10078871842085135
2020-4-Q2,dies,0.09428622045821577
2020-4-Q2,briefing,0.0894093469862391
2020-4-Q2,stimulus,0.08185820875364615
2020-4-Q2,quarantine,0.061387871411242426
2020-4-Q2,day,0.06014810615437903
2020-4-Q2,sanders,0.057251058428155525
2020-4-Q2,bernie,0.05619208267865248
2020-4-Q2,biden,0.05364560819174346
2020-4-Q2,virtual,0.052314678968398066
2020-4-Q2,world,0.052019983701084564
2020-4-Q2,new_york,0.05039435921042568
2020-4-Q2,help,0.05039435921042568
2020-4-Q2,covid,0.04903468344217168
2020-4-Q2,2020,0.04876873471976678
2020-4-Q2,april,0.047981953750153655
2020-4-Q3,coronavirus,0.5643260545345669
2020-4-Q3,pandemic,0.17114394822228024
2020-4-Q3,virus,0.15319129523968258
2020-4-Q3,trump,0.13612489364266483
2020-4-Q3,dies,0.10925813831845467
2020-4-Q3,fertility,0.0900178946231393
2020-4-Q3,kids,0.08955585108070055
2020-4-Q3,day,0.08776473405908654
2020-4-Q3,birth,0.08704274857496593
2020-4-Q3,baby,0.08647895699014341
2020-4-Q3,new,0.07880914895101648
2020-4-Q3,home,0.07343579788617445
2020-4-Q3,pregnancy,0.07174981601271968
2020-4-Q3,know,0.06985356384294643
2020-4-Q3,lockdown,0.06519769456086866
2020-4-Q3,earth,0.06340448472011549
2020-4-Q3,childbirth,0.061500033264989436
2020-4-Q3,testing,0.05953132067565435
2020-4-Q3,briefing,0.05910686171326236
2020-4-Q3,right,0.05731574469164835
2020-4-Q4,coronavirus,0.5140897110964671
2020-4-Q4,pandemic,0.17399727547413543
2020-4-Q4,virus,0.17357256145989947
2020-4-Q4,dies,0.14802794473354666
2020-4-Q4,trump,0.144327246115208
2020-4-Q4,covid,0.13333151542063448
2020-4-Q4,new,0.13137480095102266
2020-4-Q4,draft,0.10801419026844603
2020-4-Q4,19,0.08387696203172268
2020-4-Q4,home,0.08326571891262
2020-4-Q4,briefing,0.08326571891262
2020-4-Q4,ramadan,0.08023110101346335
2020-4-Q4,april,0.07562067844925027
2020-4-Q4,amash,0.06766277616139658
2020-4-Q4,disinfectant,0.06766277616139658
2020-4-Q4,reopening,0.06605579502416288
2020-4-Q4,world,0.06476222582092667
2020-4-Q4,isolation,0.06213065277682097
2020-4-Q4,review,0.061061527202588
2020-4-Q4,house,0.061061527202588
2020-5-Q1,coronavirus,0.44644040463472767
2020-5-Q1,pandemic,0.21520531979827376
2020-5-Q1,new,0.1848887482990989
2020-5-Q1,virus,0.17794333217345382
2020-5-Q1,briefing,0.10319371998089241
2020-5-Q1,trump,0.10104385081462382
2020-5-Q1,covid,0.09727168354298557
2020-5-Q1,dies,0.09674411248208663
2020-5-Q1,review,0.09459424331581805
2020-5-Q1,home,0.08384489748447509
2020-5-Q1,tara,0.07659136849639123
2020-5-Q1,reopening,0.06907354446258722
2020-5-Q1,livestreaming,0.06643637533497121
2020-5-Q1,reade,0.06643637533497121
2020-5-Q1,hornets,0.06546207271420176
2020-5-Q1,day,0.06449607498805776
2020-5-Q1,lockdown,0.06195304660859395
2020-5-Q1,whats,0.06019633665552057
2020-5-Q1,vaccine,0.059618267489954774
2020-5-Q1,shula,0.05936019417676523
2020-5-Q2,coronavirus,0.43265119675352864
2020-5-Q2,pandemic,0.20799696045210167
2020-5-Q2,virus,0.16998906635625627
2020-5-Q2,arbery,0.12369472167522845
2020-5-Q2,ahmaud,0.12369472167522845
2020-5-Q2,flynn,0.12026917443637705
2020-5-Q2,new,0.10335088627362755
2020-5-Q2,trump,0.10136336922990395
2020-5-Q2,dies,0.09937585218618035
2020-5-Q2,day,0.09341330105500953
2020-5-Q2,briefing,0.08745074992383871
2020-5-Q2,covid,0.08659540483972474
2020-5-Q2,silk,0.0862360366892315
2020-5-Q2,home,0.08546323288011509
2020-5-Q2,reopening,0.08159544279890639
2020-5-Q2,quarantine,0.08158031455178684
2020-5-Q2,fauci,0.07924952614601782
2020-5-Q2,praying,0.07267866676849401
2020-5-Q2,reopen,0.061475639505400324
2020-5-Q2,mantises,0.0605185595841488
2020-5-Q3,coronavirus,0.3297959456132174
2020-5-Q3,pandemic,0.21976418103476272
2020-5-Q3,virus,0.17132925274439156
2020-5-Q3,trump,0.1345473627004896
2020-5-Q3,dies,0.12678501485238441
2020-5-Q3,new,0.11902266700427926
2020-5-Q3,joy,0.10824766306989791
2020-5-Q3,briefing,0.09832307274266547
2020-5-Q3,day,0.09314817417726202
2020-5-Q3,summer,0.07768500269401353
2020-5-Q3,2020,0.07503602919834997
2020-5-Q3,cyclone,0.07090817238359397
2020-5-Q3,lockdown,0.07063848676117374
2020-5-Q3,home,0.06986113063294652
2020-5-Q3,reopening,0.06927719752964806
2020-5-Q3,hydroxychloroquine,0.06901370874132177
2020-5-Q3,amphan,0.06753093726263981
2020-5-Q3,zip,0.06730042105726697
2020-5-Q3,end,0.0631979049785206
2020-5-Q3,trumps,0.06209878278484135
2020-5-Q4,coronavirus,0.32938521669573684
2020-5-Q4,trump,0.22569719677427008
2020-5-Q4,pandemic,0.18582697523541766
2020-5-Q4,spacex,0.15946300959859497
2020-5-Q4,lockdown,0.15648587388245697
2020-5-Q4,minneapolis,0.14962401303811965
2020-5-Q4,dies,0.1182223411674748
2020-5-Q4,floyd,0.11400096565079844
2020-5-Q4,hong_kong,0.09967682133525292
2020-5-Q4,covid,0.09725484980611294
2020-5-Q4,new,0.09242837582184395
2020-5-Q4,day,0.09027887870970804
2020-5-Q4,launch,0.0853243268461822
2020-5-Q4,briefing,0.08168089026116442
2020-5-Q4,police,0.08168089026116442
2020-5-Q4,twitter,0.07847166395377077
2020-5-Q4,virus,0.07413022395190359
2020-5-Q4,kramer,0.07323025479762671
2020-5-Q4,reopening,0.0728983457035038
2020-5-Q4,protests,0.07275195239796081
2020-6-Q1,coronavirus,0.2802874115399687
2020-6-Q1,protests,0.24489301104482394
2020-6-Q1,police,0.2352956531446437
2020-6-Q1,floyd,0.218676977503413
2020-6-Q1,trump,0.18471808284252403
2020-6-Q1,primary,0.13657717190969784
2020-6-Q1,george,0.13564512942226412
2020-6-Q1,pandemic,0.13340962207252555
2020-6-Q1,minneapolis,0.11705473606375381
2020-6-Q1,congressional,0.11423586054237098
2020-6-Q1,election,0.11413527683766533
2020-6-Q1,protesters,0.11338482196276803
2020-6-Q1,results,0.10197352694249176
2020-6-Q1,district,0.10124715146637005
2020-6-Q1,new_york,0.09016001662551767
2020-6-Q1,curfew,0.0857960554000305
2020-6-Q1,black,0.08504197097708398
2020-6-Q1,dies,0.08356294223828467
2020-6-Q1,says,0.08136391744254035
2020-6-Q1,briefing,0.08136391744254035
2020-6-Q2,coronavirus,0.2227717235734056
2020-6-Q2,police,0.21191191104695228
2020-6-Q2,trump,0.1780961805607365
2020-6-Q2,black,0.15601128758858537
2020-6-Q2,pandemic,0.13676801440963027
2020-6-Q2,virus,0.12439586468294614
2020-6-Q2,floyd,0.11956365383793091
2020-6-Q2,new,0.1127191016207193
2020-6-Q2,fowl,0.10786980178785545
2020-6-Q2,protests,0.09845405287562502
2020-6-Q2,briefing,0.09242966332898983
2020-6-Q2,dies,0.09242966332898983
2020-6-Q2,atlanta,0.08769334395120888
2020-6-Q2,statue,0.08515932905839356
2020-6-Q2,lives,0.08414240316642141
2020-6-Q2,says,0.0789033711345035
2020-6-Q2,review,0.07214022503726035
2020-6-Q2,pride,0.07165885955282146
2020-6-Q2,matter,0.0668950235123227
2020-6-Q2,covid,0.06044468719688648
2020-6-Q3,juneteenth,0.4290116097080428
2020-6-Q3,trump,0.2153946940379373
2020-6-Q3,coronavirus,0.1771434425746455
2020-6-Q3,tulsa,0.147975842354747
2020-6-Q3,pandemic,0.14555367560748855
2020-6-Q3,black,0.1367331347426476
2020-6-Q3,bolton,0.11781865432318438
2020-6-Q3,new,0.10876365738549308
2020-6-Q3,dies,0.10449841591939532
2020-6-Q3,rayshard,0.08787114037200655
2020-6-Q3,virus,0.08531591687993555
2020-6-Q3,china,0.0789069671228087
2020-6-Q3,briefing,0.07677434638975983
2020-6-Q3,court,0.07677434638975983
2020-6-Q3,confederate,0.0716087052391165
2020-6-Q3,flag,0.07076920597038523
2020-6-Q3,floyd,0.07069119259391062
2020-6-Q3,policing,0.06985847894988015
2020-6-Q3,daca,0.06675975903102693
2020-6-Q3,rally,0.06642250237917283
2020-6-Q4,primary,0.49433363607920267
2020-6-Q4,results,0.44125507445331336
2020-6-Q4,election,0.36029495120986804
2020-6-Q4,district,0.33511403666093736
2020-6-Q4,house,0.1955084369989642
2020-6-Q4,coronavirus,0.11729484823334639
2020-6-Q4,california,0.11624825983722195
2020-6-Q4,congressional,0.10920810881539741
2020-6-Q4,texas,0.0968835347760565
2020-6-Q4,presidential,0.09394767008587299
2020-6-Q4,virus,0.09233036641658639
2020-6-Q4,supported,0.08873857650812991
2020-6-Q4,trump,0.08718619487791647
2020-6-Q4,2020,0.086305526242786
2020-6-Q4,live,0.08514432926601359
2020-6-Q4,pandemic,0.07346360817098355
2020-6-Q4,new,0.07045349081043754
2020-6-Q4,forecast,0.06838273473738687
2020-6-Q4,groups,0.050756674736315906
2020-6-Q4,dies,0.05019811220243675
2020-7-Q1,coronavirus,0.24133545291856856
2020-7-Q1,congressional,0.22759738110165587
2020-7-Q1,primary,0.2269476593814065
2020-7-Q1,results,0.21904182324501326
2020-7-Q1,new,0.21881753224297842
2020-7-Q1,election,0.21501152692128214
2020-7-Q1,district,0.19073248198431275
2020-7-Q1,virus,0.1630719102814315
2020-7-Q1,july,0.15219708393916292
2020-7-Q1,trump,0.1358177786335728
2020-7-Q1,pandemic,0.11062617520227222
2020-7-Q1,jersey,0.10131898709661648
2020-7-Q1,dies,0.10060576195079467
2020-7-Q1,new_york,0.0905451857557152
2020-7-Q1,black,0.08190915311286938
2020-7-Q1,fourth,0.0800805600172493
2020-7-Q1,cases,0.07680687308591375
2020-7-Q1,police,0.06287860121924667
2020-7-Q1,briefing,0.06287860121924667
2020-7-Q1,delaware,0.062318048424784354
2020-7-Q2,trump,0.2885455560846699
2020-7-Q2,coronavirus,0.2765261553918113
2020-7-Q2,pandemic,0.14807178064638313
2020-7-Q2,virus,0.13766990676964008
2020-7-Q2,new,0.13234044301627718
2020-7-Q2,covid,0.1090673198516803
2020-7-Q2,seoul,0.10750872858837314
2020-7-Q2,court,0.10413674204559517
2020-7-Q2,runoff,0.10274597246525877
2020-7-Q2,stone,0.10163791919191982
2020-7-Q2,says,0.09545868020846224
2020-7-Q2,dies,0.08895013383061254
2020-7-Q2,story,0.08390076868608001
2020-7-Q2,reopen,0.08388126198556792
2020-7-Q2,short,0.08242124173871543
2020-7-Q2,briefing,0.0802720719934796
2020-7-Q2,review,0.0802720719934796
2020-7-Q2,election,0.0794849387552337
2020-7-Q2,primary,0.07881276469938986
2020-7-Q2,schools,0.07816688077000407
2020-7-Q3,coronavirus,0.27768810389381715
2020-7-Q3,virus,0.19518852977624976
2020-7-Q3,portland,0.18529021967393194
2020-7-Q3,pandemic,0.16691233091274157
2020-7-Q3,trump,0.16245526278435518
2020-7-Q3,new,0.1283920625231194
2020-7-Q3,says,0.12053132400129578
2020-7-Q3,covid,0.11416318613654769
2020-7-Q3,dies,0.11005033930553093
2020-7-Q3,lewis,0.10422574856658672
2020-7-Q3,trumps,0.09694910843582487
2020-7-Q3,federal,0.09275948858939989
2020-7-Q3,vaccine,0.08031101403774464
2020-7-Q3,briefing,0.07860738521823638
2020-7-Q3,19,0.07501683040903548
2020-7-Q3,congressional,0.07464516016620425
2020-7-Q3,election,0.07199883242413997
2020-7-Q3,police,0.07074664669641274
2020-7-Q3,say,0.07074664669641274
2020-7-Q3,reopening,0.07015531202176443
2020-7-Q4,coronavirus,0.2900186855377035
2020-7-Q4,trump,0.2673894104467809
2020-7-Q4,pandemic,0.18189977693540108
2020-7-Q4,virus,0.16273275735226192
2020-7-Q4,portland,0.13034277785780007
2020-7-Q4,new,0.1238642121922588
2020-7-Q4,dies,0.10813542334244815
2020-7-Q4,covid,0.10543041378333746
2020-7-Q4,lewis,0.0999294630243134
2020-7-Q4,review,0.08650833867395852
2020-7-Q4,big,0.08454224006773219
2020-7-Q4,briefing,0.08454224006773219
2020-7-Q4,mars,0.08263516217111004
2020-7-Q4,says,0.06684735261169522
2020-7-Q4,china,0.06488125400546889
2020-7-Q4,day,0.06488125400546889
2020-7-Q4,tech,0.06439803902561851
2020-7-Q4,summer,0.06416272604440015
2020-7-Q4,week,0.06291515539924256
2020-7-Q4,trumps,0.06094905679301623
2020-8-Q1,beirut,0.3087913652136832
2020-8-Q1,coronavirus,0.2507775050396743
2020-8-Q1,trump,0.2432050682086046
2020-8-Q1,tiktok,0.15097449039291147
2020-8-Q1,pandemic,0.14754675026231498
2020-8-Q1,virus,0.13084455834052328
2020-8-Q1,primary,0.11969996709976996
2020-8-Q1,new,0.11917048342221626
2020-8-Q1,election,0.1138544597295908
2020-8-Q1,covid,0.10188805389069536
2020-8-Q1,congressional,0.10188805389069536
2020-8-Q1,dies,0.09971407796552788
2020-8-Q1,isaias,0.08633767958755675
2020-8-Q1,results,0.0852722597683668
2020-8-Q1,briefing,0.0851217738730116
2020-8-Q1,runoff,0.08376681072733289
2020-8-Q1,says,0.07539357114466742
2020-8-Q1,wechat,0.07532404170443782
2020-8-Q1,district,0.07245511863086018
2020-8-Q1,home,0.07052946978049533
2020-8-Q2,congressional,0.26327189872248524
2020-8-Q2,kamala,0.26216060346751957
2020-8-Q2,primary,0.24466608308439822
2020-8-Q2,results,0.23146691738399472
2020-8-Q2,election,0.22931178129173452
2020-8-Q2,harris,0.22378991633907194
2020-8-Q2,district,0.2211470432572635
2020-8-Q2,trump,0.1488376390534268
2020-8-Q2,coronavirus,0.13026160118656102
2020-8-Q2,harriss,0.10081554066215842
2020-8-Q2,new,0.09922509270228454
2020-8-Q2,dies,0.09095633497709416
2020-8-Q2,qanon,0.08708600333962503
2020-8-Q2,virus,0.08554999099719282
2020-8-Q2,biden,0.08475476668320138
2020-8-Q2,missouri,0.08222676481647345
2020-8-Q2,belarus,0.07951217379184643
2020-8-Q2,pandemic,0.07838217687319868
2020-8-Q2,michigan,0.07825566334309868
2020-8-Q2,black,0.07573600116057287
2020-8-Q3,convention,0.3945336105085014
2020-8-Q3,trump,0.2407252849361523
2020-8-Q3,biden,0.1860149929052086
2020-8-Q3,election,0.17074783259282014
2020-8-Q3,primary,0.13463576652328726
2020-8-Q3,postal,0.12955109710153362
2020-8-Q3,democratic,0.12687031609107272
2020-8-Q3,congressional,0.12224142583614692
2020-8-Q3,new,0.12218631886910761
2020-8-Q3,results,0.11963251396091006
2020-8-Q3,coronavirus,0.11752865113457693
2020-8-Q3,belarus,0.1096026753338299
2020-8-Q3,says,0.1057732312598245
2020-8-Q3,district,0.10372198954421849
2020-8-Q3,night,0.10022155391317702
2020-8-Q3,pandemic,0.09680835906245829
2020-8-Q3,covid,0.09473710502301386
2020-8-Q3,harris,0.09025264833494952
2020-8-Q3,conventions,0.08472274753472789
2020-8-Q3,speech,0.0841565410486021
2020-8-Q4,trump,0.3353458824659931
2020-8-Q4,kenosha,0.2717002814674031
2020-8-Q4,convention,0.26369026213361824
2020-8-Q4,coronavirus,0.15576000772063242
2020-8-Q4,new,0.1359510334321594
2020-8-Q4,pandemic,0.12096812871001748
2020-8-Q4,trumps,0.11963690942030025
2020-8-Q4,laura,0.11851310168598364
2020-8-Q4,republican,0.11028001061235265
2020-8-Q4,hurricane,0.10544142775235742
2020-8-Q4,covid,0.10024110076420294
2020-8-Q4,black,0.09592773439956034
2020-8-Q4,night,0.0922382061534234
2020-8-Q4,dies,0.087008661396582
2020-8-Q4,blake,0.08058116099206644
2020-8-Q4,virus,0.08001836359668064
2020-8-Q4,briefing,0.0797579396135335
2020-8-Q4,biden,0.0797579396135335
2020-8-Q4,2020,0.07431989827624713
2020-8-Q4,says,0.07431989827624713
2020-9-Q1,trump,0.2511439261359768
2020-9-Q1,kenosha,0.17417527764951984
2020-9-Q1,coronavirus,0.17390714414508418
2020-9-Q1,election,0.1685202642327473
2020-9-Q1,pandemic,0.16324614342255375
2020-9-Q1,new,0.14075099157071227
2020-9-Q1,navalny,0.13086462983055155
2020-9-Q1,congressional,0.12486930326848049
2020-9-Q1,results,0.124857528963295
2020-9-Q1,primary,0.12289578929653344
2020-9-Q1,2020,0.12143222802179097
2020-9-Q1,open,0.11867240465765937
2020-9-Q1,district,0.10090642528497508
2020-9-Q1,day,0.09935364110873807
2020-9-Q1,mulan,0.09870290176344072
2020-9-Q1,dies,0.09107417101634323
2020-9-Q1,biden,0.08831434765221162
2020-9-Q1,black,0.08706880318691944
2020-9-Q1,covid,0.083246202178987
2020-9-Q1,briefing,0.07451523083155355
2020-9-Q2,trump,0.286528073028378
2020-9-Q2,wildfires,0.2572087747172461
2020-9-Q2,new,0.20436193443935782
2020-9-Q2,pandemic,0.20131023522179142
2020-9-Q2,coronavirus,0.17198342208230832
2020-9-Q2,covid,0.13769035354752918
2020-9-Q2,virus,0.1075346515704473
2020-9-Q2,open,0.10744802738564174
2020-9-Q2,biden,0.08637978672179042
2020-9-Q2,briefing,0.08637978672179042
2020-9-Q2,dies,0.08637978672179042
2020-9-Q2,vaccine,0.08609937944164618
2020-9-Q2,says,0.08427296265540529
2020-9-Q2,2020,0.08216613858902017
2020-9-Q2,review,0.0779524904562499
2020-9-Q2,trumps,0.07584566638986476
2020-9-Q2,climate,0.07504398864840461
2020-9-Q2,sept,0.07175197699327664
2020-9-Q2,year,0.0716320182570945
2020-9-Q2,indoor,0.07006428840572296
2020-9-Q3,ginsburgs,0.3022343046230119
2020-9-Q3,ginsburg,0.2956153715024332
2020-9-Q3,trump,0.26004800115521426
2020-9-Q3,bader,0.23721750504723116
2020-9-Q3,court,0.19755584583884495
2020-9-Q3,ruth,0.18101035318083403
2020-9-Q3,supreme,0.1641244904193526
2020-9-Q3,biden,0.13103193856658082
2020-9-Q3,election,0.11078403103306299
2020-9-Q3,new,0.10482555085326466
2020-9-Q3,coronavirus,0.10104511297808848
2020-9-Q3,pandemic,0.09783873392733229
2020-9-Q3,covid,0.0912091085659618
2020-9-Q3,emmys,0.08740833334324266
2020-9-Q3,tiktok,0.0862072796969024
2020-9-Q3,emmy,0.08286659895357547
2020-9-Q3,vacancy,0.07865041240929865
2020-9-Q3,2020,0.0725715352061063
2020-9-Q3,dies,0.06853978325021151
2020-9-Q3,trumps,0.06652390727226411
2020-9-Q4,trump,0.3343217927325366
2020-9-Q4,barrett,0.20871486773233794
2020-9-Q4,debate,0.17026667710335444
2020-9-Q4,pandemic,0.16645999969234837
2020-9-Q4,ginsburg,0.15830603516465327
2020-9-Q4,biden,0.15365294514475167
2020-9-Q4,coney,0.15318370681463375
2020-9-Q4,new,0.14014499392323504
2020-9-Q4,coronavirus,0.13058001565617064
2020-9-Q4,court,0.11988306709096008
2020-9-Q4,election,0.11684980808774287
2020-9-Q4,2020,0.10806360977213304
2020-9-Q4,ginsburgs,0.10496499959029702
2020-9-Q4,breonna,0.10447634008649362
2020-9-Q4,notable,0.10435743386616897
2020-9-Q4,supreme,0.10138439231142396
2020-9-Q4,trumps,0.10130963416137471
2020-9-Q4,covid,0.09903259937218836
2020-9-Q4,says,0.08273620123178936
2020-9-Q4,presidential,0.08255709921342261
